,Location,Location_Type,State,Bedroom_Size,Price_2014__AVG,Price_2015__AVG,Price_2016__AVG,Price_2017__AVG,Price_2018__AVG,Price_2019__AVG
2805,"Marana, AZ",City,AZ,Studio,769.8333333333334,767.8333333333334,802.5,868.1666666666666,912.5,952.3333333333334
2806,"Marana, AZ",City,AZ,1br,924.6666666666666,922.3333333333334,964.0,1042.75,1096.0833333333333,1144.1666666666667
2807,"Marana, AZ",City,AZ,2br,1187.75,1184.8333333333333,1238.3333333333333,1339.4166666666667,1408.0833333333333,1469.6666666666667
2808,"Marana, AZ",City,AZ,3br,1728.6666666666667,1724.5,1802.1666666666667,1949.4166666666667,2049.5,2139.0
2809,"Marana, AZ",City,AZ,4br,2024.8333333333333,2019.9166666666667,2111.0,2283.5,2400.6666666666665,2505.6666666666665
2810,"Bay City, MI",City,MI,Studio,,,,,,469.0
2811,"Bay City, MI",City,MI,1br,,,,,,562.3333333333334
2812,"Bay City, MI",City,MI,2br,,,,,,739.3333333333334
2813,"Bay City, MI",City,MI,3br,,,,,,973.3333333333334
2814,"Bay City, MI",City,MI,4br,,,,,,1019.1666666666666
2815,"Plant City, FL",City,FL,Studio,632.1666666666666,,,671.75,678.3333333333334,683.3333333333334
2816,"Plant City, FL",City,FL,1br,721.75,,,767.0,774.4166666666666,780.3333333333334
2817,"Plant City, FL",City,FL,2br,898.5833333333334,,,954.75,964.0833333333334,971.1666666666666
2818,"Plant City, FL",City,FL,3br,1187.8333333333333,,,1262.4166666666667,1274.5,1284.0
2819,"Plant City, FL",City,FL,4br,1425.25,,,1514.5833333333333,1529.25,1540.6666666666667
2820,"Norristown, PA",City,PA,Studio,850.3333333333334,878.3333333333334,966.9166666666666,940.1666666666666,967.0,986.0
2821,"Norristown, PA",City,PA,1br,1009.1666666666666,1042.6666666666667,1147.6666666666667,1116.0833333333333,1147.75,1170.3333333333333
2822,"Norristown, PA",City,PA,2br,1218.5,1258.9166666666667,1385.75,1347.5,1385.9166666666667,1413.3333333333333
2823,"Norristown, PA",City,PA,3br,1524.4166666666667,1574.6666666666667,1733.5,1685.75,1733.9166666666667,1768.0
2824,"Norristown, PA",City,PA,4br,1696.4166666666667,1752.6666666666667,1929.1666666666667,1876.0833333333333,1929.4166666666667,1967.6666666666667
2825,"Brunswick, OH",City,OH,Studio,575.8333333333334,,,,,600.1666666666666
2826,"Brunswick, OH",City,OH,1br,688.9166666666666,,,,,717.8333333333334
2827,"Brunswick, OH",City,OH,2br,858.1666666666666,,,,,894.3333333333334
2828,"Brunswick, OH",City,OH,3br,1128.25,,,,,1175.6666666666667
2829,"Brunswick, OH",City,OH,4br,1194.8333333333333,,,,,1245.3333333333333
2830,"Winter Haven, FL",City,FL,Studio,613.6666666666666,628.0833333333334,633.5,649.25,659.4166666666666,666.5
2831,"Winter Haven, FL",City,FL,1br,618.25,632.8333333333334,638.5,654.1666666666666,664.3333333333334,671.5
2832,"Winter Haven, FL",City,FL,2br,809.0833333333334,828.0833333333334,835.5,856.25,869.5833333333334,879.0
2833,"Winter Haven, FL",City,FL,3br,1072.8333333333333,1098.0,1107.8333333333333,1135.0833333333333,1152.9166666666667,1165.3333333333333
2834,"Winter Haven, FL",City,FL,4br,1358.3333333333333,1390.0,1402.6666666666667,1437.25,1459.9166666666667,1475.3333333333333
2835,"Gainesville, GA",City,GA,Studio,648.4166666666666,689.25,705.25,751.5,771.8333333333334,782.8333333333334
2836,"Gainesville, GA",City,GA,1br,686.0,729.3333333333334,746.1666666666666,795.0,816.5833333333334,828.3333333333334
2837,"Gainesville, GA",City,GA,2br,817.3333333333334,868.9166666666666,889.0,947.3333333333334,973.0,986.8333333333334
2838,"Gainesville, GA",City,GA,3br,1050.5833333333333,1116.8333333333333,1142.75,1217.6666666666667,1250.5833333333333,1268.6666666666667
2839,"Gainesville, GA",City,GA,4br,1160.75,1234.0,1262.6666666666667,1345.25,1381.8333333333333,1401.3333333333333
2840,"Jackson, MI",City,MI,Studio,490.8333333333333,485.0833333333333,488.8333333333333,496.5,487.9166666666667,486.5
2841,"Jackson, MI",City,MI,1br,603.1666666666666,596.1666666666666,600.9166666666666,610.3333333333334,599.5833333333334,598.0
2842,"Jackson, MI",City,MI,2br,768.1666666666666,758.9166666666666,765.1666666666666,777.0,763.4166666666666,761.3333333333334
2843,"Jackson, MI",City,MI,3br,1011.0,999.3333333333334,1007.1666666666666,1022.8333333333334,1005.1666666666666,1002.0
2844,"Jackson, MI",City,MI,4br,1064.1666666666667,1051.9166666666667,1060.4166666666667,1076.8333333333333,1058.25,1055.0
2845,"Hinesville, GA",City,GA,Studio,672.25,656.9166666666666,640.8333333333334,651.0,653.75,656.0
2846,"Hinesville, GA",City,GA,1br,731.0833333333334,714.3333333333334,696.9166666666666,707.8333333333334,710.75,713.5
2847,"Hinesville, GA",City,GA,2br,843.5833333333334,824.4166666666666,804.25,816.9166666666666,820.3333333333334,823.5
2848,"Hinesville, GA",City,GA,3br,1184.9166666666667,1157.6666666666667,1129.5,1147.0833333333333,1152.0833333333333,1156.5
2849,"Hinesville, GA",City,GA,4br,1478.1666666666667,1444.3333333333333,1409.1666666666667,1431.1666666666667,1437.1666666666667,1442.5
2850,"San Dimas, CA",City,CA,Studio,1306.1666666666667,1413.3333333333333,1426.5833333333333,1485.9166666666667,1544.1666666666667,1568.5
2851,"San Dimas, CA",City,CA,1br,1554.5,1682.1666666666667,1698.0,1768.75,1837.75,1866.6666666666667
2852,"San Dimas, CA",City,CA,2br,1997.5,2161.75,2181.9166666666665,2272.75,2361.5,2398.8333333333335
2853,"San Dimas, CA",City,CA,3br,2714.9166666666665,2937.8333333333335,2965.3333333333335,3088.75,3209.4166666666665,3260.1666666666665
2854,"San Dimas, CA",City,CA,4br,2993.25,3239.3333333333335,3269.5833333333335,3405.75,3538.8333333333335,3594.6666666666665
2855,"Brighton, CO",City,CO,Studio,861.0833333333334,,1055.0833333333333,1086.25,1137.6666666666667,1173.6666666666667
2856,"Brighton, CO",City,CO,1br,1048.6666666666667,,1285.0,1322.6666666666667,1385.3333333333333,1429.3333333333333
2857,"Brighton, CO",City,CO,2br,1328.75,,1628.3333333333333,1676.4166666666667,1755.75,1811.3333333333333
2858,"Brighton, CO",City,CO,3br,1930.9166666666667,,2365.9166666666665,2435.9166666666665,2551.0,2632.0
2859,"Brighton, CO",City,CO,4br,2241.75,,2747.0833333333335,2828.25,2962.0,3055.8333333333335
2860,"Oviedo, FL",City,FL,Studio,929.5,1030.5,1118.0833333333333,1138.1666666666667,1173.25,1182.3333333333333
2861,"Oviedo, FL",City,FL,1br,1015.6666666666666,1125.8333333333333,1221.6666666666667,1243.5833333333333,1281.9166666666667,1291.8333333333333
2862,"Oviedo, FL",City,FL,2br,1216.5,1348.9166666666667,1463.5,1489.75,1535.75,1547.8333333333333
2863,"Oviedo, FL",City,FL,3br,1618.6666666666667,1794.75,1947.1666666666667,1982.0833333333333,2043.25,2059.3333333333335
2864,"Oviedo, FL",City,FL,4br,1947.3333333333333,2159.0,2342.5833333333335,2384.3333333333335,2457.9166666666665,2477.3333333333335
2865,"Winter Springs, FL",City,FL,Studio,845.0833333333334,898.5833333333334,957.25,957.25,972.5,991.1666666666666
2866,"Winter Springs, FL",City,FL,1br,923.5,981.75,1046.3333333333333,1045.9166666666667,1062.4166666666667,1082.8333333333333
2867,"Winter Springs, FL",City,FL,2br,1106.4166666666667,1176.25,1253.25,1253.1666666666667,1272.9166666666667,1297.3333333333333
2868,"Winter Springs, FL",City,FL,3br,1471.9166666666667,1565.0833333333333,1667.5,1667.1666666666667,1693.6666666666667,1725.8333333333333
2869,"Winter Springs, FL",City,FL,4br,1770.8333333333333,1882.5833333333333,2006.0,2005.5,2037.4166666666667,2076.1666666666665
2870,"Holland, MI",City,MI,Studio,541.6666666666666,565.5833333333334,,578.8333333333334,590.0833333333334,596.1666666666666
2871,"Holland, MI",City,MI,1br,663.5,692.5833333333334,,708.5833333333334,722.6666666666666,730.1666666666666
2872,"Holland, MI",City,MI,2br,805.75,841.25,,860.6666666666666,877.5833333333334,886.6666666666666
2873,"Holland, MI",City,MI,3br,1140.9166666666667,1190.9166666666667,,1218.75,1242.75,1255.6666666666667
2874,"Holland, MI",City,MI,4br,1259.5,1315.1666666666667,,1345.75,1372.25,1386.5
2875,"Newnan, GA",City,GA,Studio,792.9166666666666,835.0833333333334,917.0833333333334,969.0,962.4166666666666,979.3333333333334
2876,"Newnan, GA",City,GA,1br,831.75,875.9166666666666,961.9166666666666,1016.5833333333334,1009.5,1027.3333333333333
2877,"Newnan, GA",City,GA,2br,960.6666666666666,1011.8333333333334,1111.0,1174.1666666666667,1165.75,1187.0
2878,"Newnan, GA",City,GA,3br,1261.25,1328.25,1458.3333333333333,1541.4166666666667,1530.6666666666667,1558.0
2879,"Newnan, GA",City,GA,4br,1550.0,1632.5,1792.5833333333333,1894.3333333333333,1881.0,1915.0
2880,"Phenix City, AL",City,AL,Studio,563.5833333333334,559.6666666666666,546.9166666666666,539.5833333333334,539.4166666666666,558.8333333333334
2881,"Phenix City, AL",City,AL,1br,610.1666666666666,605.9166666666666,592.0833333333334,584.0833333333334,584.0,605.0
2882,"Phenix City, AL",City,AL,2br,758.3333333333334,752.8333333333334,735.6666666666666,725.8333333333334,725.75,751.6666666666666
2883,"Phenix City, AL",City,AL,3br,1043.1666666666667,1035.6666666666667,1012.4166666666666,998.5833333333334,998.4166666666666,1034.5
2884,"Phenix City, AL",City,AL,4br,1300.1666666666667,1291.0833333333333,1262.0833333333333,1244.9166666666667,1244.75,1289.1666666666667
2885,"North Chicago, IL",City,IL,Studio,741.9166666666666,,,713.0833333333334,715.5833333333334,715.5
2886,"North Chicago, IL",City,IL,1br,861.1666666666666,,,827.4166666666666,830.5,830.3333333333334
2887,"North Chicago, IL",City,IL,2br,1013.0,,,973.25,977.0,977.0
2888,"North Chicago, IL",City,IL,3br,1295.25,,,1244.8333333333333,1249.5,1249.5
2889,"North Chicago, IL",City,IL,4br,1541.5,,,1481.25,1486.75,1486.6666666666667
2890,"Petersburg, VA",City,VA,Studio,750.75,743.8333333333334,,738.8333333333334,739.25,744.5
2891,"Petersburg, VA",City,VA,1br,787.25,779.9166666666666,,774.5833333333334,775.0833333333334,780.6666666666666
2892,"Petersburg, VA",City,VA,2br,908.4166666666666,900.0833333333334,,893.6666666666666,894.5,900.6666666666666
2893,"Petersburg, VA",City,VA,3br,1204.1666666666667,1192.9166666666667,,1184.8333333333333,1185.75,1194.0
2894,"Petersburg, VA",City,VA,4br,1466.8333333333333,1453.25,,1443.1666666666667,1444.25,1454.6666666666667
2895,"Fairborn, OH",City,OH,Studio,531.25,,,554.4166666666666,559.0,560.1666666666666
2896,"Fairborn, OH",City,OH,1br,587.9166666666666,,,613.6666666666666,618.5,619.6666666666666
2897,"Fairborn, OH",City,OH,2br,764.6666666666666,,,798.3333333333334,804.8333333333334,806.3333333333334
2898,"Fairborn, OH",City,OH,3br,1007.75,,,1052.0833333333333,1060.4166666666667,1062.5
2899,"Fairborn, OH",City,OH,4br,1159.8333333333333,,,1210.8333333333333,1220.4166666666667,1223.0
2900,"Wildomar, CA",City,CA,Studio,935.1666666666666,,,,1176.8333333333333,1184.0
2901,"Wildomar, CA",City,CA,1br,1118.75,,,,1407.8333333333333,1416.3333333333333
2902,"Wildomar, CA",City,CA,2br,1399.0833333333333,,,,1760.9166666666667,1771.3333333333333
2903,"Wildomar, CA",City,CA,3br,1966.0,,,,2474.4166666666665,2489.5
2904,"Wildomar, CA",City,CA,4br,2422.0833333333335,,,,3048.1666666666665,3066.5
2905,"Montgomery Village, MD",City,MD,Studio,,1401.0833333333333,1450.0,1485.3333333333333,1499.8333333333333,1511.0
2906,"Copperas Cove, TX",City,TX,Studio,589.1666666666666,578.9166666666666,567.75,580.4166666666666,590.8333333333334,593.8333333333334
2907,"Montgomery Village, MD",City,MD,1br,,1471.5,1522.75,1560.1666666666667,1575.25,1587.0
2908,"Copperas Cove, TX",City,TX,1br,593.75,583.4166666666666,572.25,585.4166666666666,595.5,598.6666666666666
2909,"Copperas Cove, TX",City,TX,2br,786.6666666666666,772.9166666666666,758.25,775.3333333333334,788.9166666666666,793.5
2910,"Montgomery Village, MD",City,MD,2br,,1699.8333333333333,1759.0833333333333,1802.0,1819.6666666666667,1833.0
2911,"Copperas Cove, TX",City,TX,3br,1114.8333333333333,1095.5833333333333,1074.6666666666667,1098.75,1118.25,1124.3333333333333
2912,"Montgomery Village, MD",City,MD,3br,,2241.8333333333335,2320.0,2376.8333333333335,2400.0833333333335,2417.5
2913,"Montgomery Village, MD",City,MD,4br,,2780.1666666666665,2877.0,2947.3333333333335,2976.0833333333335,2997.8333333333335
2914,"Copperas Cove, TX",City,TX,4br,1385.3333333333333,1361.1666666666667,1335.1666666666667,1365.25,1389.3333333333333,1397.1666666666667
2915,"Adelanto, CA",City,CA,Studio,671.5833333333334,,,809.9166666666666,842.4166666666666,855.3333333333334
2916,"Adelanto, CA",City,CA,1br,803.3333333333334,,,968.9166666666666,1007.8333333333334,1023.5
2917,"Adelanto, CA",City,CA,2br,1004.9166666666666,,,1212.0833333333333,1260.25,1280.0
2918,"Adelanto, CA",City,CA,3br,1411.9166666666667,,,1703.0,1771.1666666666667,1798.5
2919,"Adelanto, CA",City,CA,4br,1739.4166666666667,,,2097.9166666666665,2181.6666666666665,2215.5
2920,"Fairbanks, AK",City,AK,Studio,712.9166666666666,713.0833333333334,710.5,712.1666666666666,711.0,708.3333333333334
2921,"Fairbanks, AK",City,AK,1br,845.25,845.5,842.4166666666666,844.5833333333334,843.1666666666666,839.8333333333334
2922,"Fairbanks, AK",City,AK,2br,1123.3333333333333,1123.6666666666667,1119.6666666666667,1122.3333333333333,1120.25,1116.3333333333333
2923,"Fairbanks, AK",City,AK,3br,1635.0833333333333,1635.5833333333333,1629.8333333333333,1633.5,1630.5,1624.5
2924,"Fairbanks, AK",City,AK,4br,1979.5833333333333,1980.0833333333333,1973.0,1977.6666666666667,1974.0,1966.6666666666667
2925,"Douglasville, GA",City,GA,Studio,819.4166666666666,,870.1666666666666,944.0,982.75,994.3333333333334
2926,"Douglasville, GA",City,GA,1br,859.5,,912.75,990.0833333333334,1030.75,1043.1666666666667
2927,"Douglasville, GA",City,GA,2br,992.9166666666666,,1054.25,1143.5,1190.6666666666667,1205.0
2928,"Douglasville, GA",City,GA,3br,1303.25,,1384.0,1501.25,1563.0,1581.8333333333333
2929,"Douglasville, GA",City,GA,4br,1601.75,,1701.0,1845.0833333333333,1920.9166666666667,1944.0
2930,"Parkville, MD",City,MD,Studio,786.0,836.5,886.9166666666666,895.8333333333334,912.5,913.3333333333334
2931,"Parkville, MD",City,MD,1br,955.0,1016.3333333333334,1077.3333333333333,1088.1666666666667,1108.5833333333333,1109.6666666666667
2932,"Parkville, MD",City,MD,2br,1197.9166666666667,1274.6666666666667,1351.5,1364.9166666666667,1390.1666666666667,1391.6666666666667
2933,"Parkville, MD",City,MD,3br,1540.0833333333333,1638.8333333333333,1737.4166666666667,1754.75,1787.5833333333333,1789.1666666666667
2934,"Parkville, MD",City,MD,4br,1803.5,1919.5,2035.0833333333333,2055.4166666666665,2093.6666666666665,2095.8333333333335
2935,"Long Branch, NJ",City,NJ,Studio,1201.25,,,1426.0,1454.9166666666667,1484.3333333333333
2936,"Long Branch, NJ",City,NJ,1br,1334.0833333333333,,,1584.0,1615.6666666666667,1648.3333333333333
2937,"Long Branch, NJ",City,NJ,2br,1589.0,,,1887.0,1924.6666666666667,1963.6666666666667
2938,"Long Branch, NJ",City,NJ,3br,2049.0,,,2433.0,2481.8333333333335,2531.8333333333335
2939,"Long Branch, NJ",City,NJ,4br,2281.9166666666665,,,2709.0,2763.9166666666665,2819.8333333333335
2940,"Mason, OH",City,OH,Studio,795.0,,,,876.5,888.0
2941,"Mason, OH",City,OH,1br,926.1666666666666,,,,1020.9166666666666,1034.5
2942,"Mason, OH",City,OH,2br,1217.25,,,,1342.0833333333333,1359.5
2943,"Mason, OH",City,OH,3br,1700.0833333333333,,,,1874.0833333333333,1898.8333333333333
2944,"Mason, OH",City,OH,4br,1985.0,,,,2188.25,2217.1666666666665
2945,"Owings Mills, MD",City,MD,Studio,931.25,948.8333333333334,961.75,979.25,996.1666666666666,1019.0
2946,"Owings Mills, MD",City,MD,1br,1131.0833333333333,1152.5,1168.5,1189.6666666666667,1210.25,1238.0
2947,"Owings Mills, MD",City,MD,2br,1418.8333333333333,1445.5833333333333,1465.6666666666667,1492.1666666666667,1518.0,1553.0
2948,"Owings Mills, MD",City,MD,3br,1824.1666666666667,1858.75,1884.0833333333333,1918.5,1951.5833333333333,1996.5
2949,"Owings Mills, MD",City,MD,4br,2136.5833333333335,2177.0833333333335,2206.75,2246.9166666666665,2286.0,2338.5
2950,"Rosenberg, TX",City,TX,Studio,698.25,721.0,727.75,734.1666666666666,744.5,757.0
2951,"Rosenberg, TX",City,TX,1br,791.5,817.25,825.0,832.1666666666666,843.8333333333334,857.8333333333334
2952,"Rosenberg, TX",City,TX,2br,968.5,1000.1666666666666,1009.5833333333334,1018.1666666666666,1032.6666666666667,1049.6666666666667
2953,"Rosenberg, TX",City,TX,3br,1320.3333333333333,1363.6666666666667,1376.3333333333333,1388.1666666666667,1407.9166666666667,1431.3333333333333
2954,"Rosenberg, TX",City,TX,4br,1677.8333333333333,1733.0833333333333,1749.1666666666667,1764.25,1789.3333333333333,1819.0
2955,"Newington, CT",City,CT,Studio,824.25,,,,,843.3333333333334
2956,"Newington, CT",City,CT,1br,1020.25,,,,,1044.1666666666667
2957,"Newington, CT",City,CT,2br,1277.1666666666667,,,,,1307.1666666666667
2958,"Newington, CT",City,CT,3br,1609.8333333333333,,,,,1647.6666666666667
2959,"Newington, CT",City,CT,4br,1804.5,,,,,1846.6666666666667
2960,"College Park, MD",City,MD,Studio,1265.6666666666667,1297.3333333333333,1375.5833333333333,1462.8333333333333,1472.8333333333333,1478.3333333333333
2961,"College Park, MD",City,MD,1br,1329.4166666666667,1362.75,1444.75,1536.5,1546.9166666666667,1552.6666666666667
2962,"College Park, MD",City,MD,2br,1535.6666666666667,1574.25,1669.0833333333333,1774.75,1786.9166666666667,1793.5
2963,"College Park, MD",City,MD,3br,2025.3333333333333,2076.1666666666665,2201.1666666666665,2340.8333333333335,2356.8333333333335,2365.5
2964,"College Park, MD",City,MD,4br,2511.6666666666665,2574.5833333333335,2729.5833333333335,2902.9166666666665,2922.4166666666665,2933.5
2965,"Ballwin, MO",City,MO,Studio,744.5,816.5,887.9166666666666,887.5833333333334,898.1666666666666,912.3333333333334
2966,"Ballwin, MO",City,MO,1br,844.4166666666666,925.9166666666666,1007.0,1006.3333333333334,1018.4166666666666,1034.5
2967,"Ballwin, MO",City,MO,2br,1096.1666666666667,1202.0,1307.4166666666667,1306.75,1322.25,1343.3333333333333
2968,"Ballwin, MO",City,MO,3br,1451.9166666666667,1592.0,1731.75,1730.75,1751.3333333333333,1779.1666666666667
2969,"Ballwin, MO",City,MO,4br,1694.1666666666667,1857.6666666666667,2020.5833333333333,2019.5,2043.5833333333333,2075.8333333333335
2970,"Salisbury, MD",City,MD,Studio,638.3333333333334,642.0833333333334,661.6666666666666,684.75,698.0,709.5
2971,"Salisbury, MD",City,MD,1br,714.1666666666666,718.3333333333334,740.4166666666666,766.0,781.0,794.0
2972,"Salisbury, MD",City,MD,2br,941.1666666666666,946.75,975.5833333333334,1009.4166666666666,1029.0833333333333,1046.0
2973,"Salisbury, MD",City,MD,3br,1285.1666666666667,1292.8333333333333,1332.5,1378.6666666666667,1405.5833333333333,1428.8333333333333
2974,"Salisbury, MD",City,MD,4br,1549.1666666666667,1558.25,1605.9166666666667,1661.75,1694.1666666666667,1722.0
2975,"Gallatin, TN",City,TN,Studio,673.8333333333334,,,758.8333333333334,763.5,765.6666666666666
2976,"Gallatin, TN",City,TN,1br,750.0833333333334,,,844.9166666666666,850.0,852.5
2977,"Gallatin, TN",City,TN,2br,921.25,,,1037.6666666666667,1044.25,1047.0
2978,"Gallatin, TN",City,TN,3br,1227.6666666666667,,,1382.6666666666667,1391.3333333333333,1395.1666666666667
2979,"Gallatin, TN",City,TN,4br,1443.5833333333333,,,1626.0,1635.9166666666667,1640.6666666666667
2980,"Chicago Heights, IL",City,IL,Studio,,,,,,791.1666666666666
2981,"Chicago Heights, IL",City,IL,1br,,,,,,918.1666666666666
2982,"Chicago Heights, IL",City,IL,2br,,,,,,1080.1666666666667
2983,"Chicago Heights, IL",City,IL,3br,,,,,,1381.5
2984,"Chicago Heights, IL",City,IL,4br,,,,,,1643.8333333333333
2985,"Port Huron, MI",City,MI,Studio,,502.75,,529.5,532.3333333333334,532.8333333333334
2986,"Port Huron, MI",City,MI,1br,,607.5,,640.0833333333334,643.3333333333334,644.0
2987,"Port Huron, MI",City,MI,2br,,790.5833333333334,,832.9166666666666,837.0833333333334,838.0
2988,"Port Huron, MI",City,MI,3br,,1050.0833333333333,,1106.1666666666667,1112.0,1112.8333333333333
2989,"Port Huron, MI",City,MI,4br,,1139.0,,1200.0,1206.0833333333333,1207.3333333333333
2990,"Wheat Ridge, CO",City,CO,Studio,673.25,,,,807.5,812.5
2991,"Wheat Ridge, CO",City,CO,1br,822.5,,,,986.5833333333334,992.6666666666666
2992,"Wheat Ridge, CO",City,CO,2br,1041.0,,,,1248.6666666666667,1256.6666666666667
2993,"Wheat Ridge, CO",City,CO,3br,1512.5833333333333,,,,1814.1666666666667,1825.8333333333333
2994,"Wheat Ridge, CO",City,CO,4br,1751.8333333333333,,,,2101.25,2114.5
2995,"Southgate, MI",City,MI,Studio,553.4166666666666,579.6666666666666,609.25,629.4166666666666,636.8333333333334,646.3333333333334
2996,"Southgate, MI",City,MI,1br,668.6666666666666,700.5,736.4166666666666,760.5833333333334,769.8333333333334,780.6666666666666
2997,"Southgate, MI",City,MI,2br,870.1666666666666,911.5833333333334,958.4166666666666,989.75,1001.6666666666666,1016.1666666666666
2998,"Southgate, MI",City,MI,3br,1155.6666666666667,1211.0,1273.1666666666667,1314.75,1330.4166666666667,1350.0
2999,"Southgate, MI",City,MI,4br,1253.5833333333333,1313.5833333333333,1380.75,1426.0833333333333,1443.1666666666667,1464.1666666666667
3000,"Burton, MI",City,MI,Studio,,500.3333333333333,,535.9166666666666,537.6666666666666,537.6666666666666
3001,"Burton, MI",City,MI,1br,,593.3333333333334,,635.0833333333334,637.6666666666666,637.6666666666666
3002,"Burton, MI",City,MI,2br,,788.5833333333334,,844.0833333333334,847.25,847.0
3003,"Burton, MI",City,MI,3br,,1039.3333333333333,,1112.3333333333333,1116.5833333333333,1116.5
3004,"Burton, MI",City,MI,4br,,1126.25,,1205.5,1210.0833333333333,1209.8333333333333
3005,"Florence, KY",City,KY,Studio,583.1666666666666,,,615.0,626.5,636.8333333333334
3006,"Florence, KY",City,KY,1br,679.0833333333334,,,716.4166666666666,729.5833333333334,741.5
3007,"Florence, KY",City,KY,2br,892.75,,,941.6666666666666,958.8333333333334,974.6666666666666
3008,"Florence, KY",City,KY,3br,1246.5833333333333,,,1315.25,1339.3333333333333,1361.5
3009,"Florence, KY",City,KY,4br,1455.5,,,1535.6666666666667,1563.5833333333333,1589.5
3010,"Texarkana, AR",City,AR,Studio,,,,,496.75,501.0
3011,"Texarkana, AR",City,AR,1br,,,,,564.5,569.6666666666666
3012,"Texarkana, AR",City,AR,2br,,,,,711.75,718.1666666666666
3013,"Texarkana, AR",City,AR,3br,,,,,907.6666666666666,915.5
3014,"Texarkana, AR",City,AR,4br,,,,,1000.3333333333334,1009.5
3015,"Kennesaw, GA",City,GA,Studio,915.1666666666666,983.0833333333334,1049.25,1104.8333333333333,1141.1666666666667,1168.3333333333333
3016,"Kennesaw, GA",City,GA,1br,960.0,1031.0833333333333,1100.5,1158.5833333333333,1196.9166666666667,1225.5
3017,"Kennesaw, GA",City,GA,2br,1108.8333333333333,1191.0,1271.3333333333333,1338.3333333333333,1382.5833333333333,1415.3333333333333
3018,"Kennesaw, GA",City,GA,3br,1455.75,1563.4166666666667,1669.0,1756.9166666666667,1815.0,1857.8333333333333
3019,"Kennesaw, GA",City,GA,4br,1789.0833333333333,1921.5,2051.25,2159.5833333333335,2230.6666666666665,2283.8333333333335
3020,"Madison Heights, MI",City,MI,Studio,557.0833333333334,583.8333333333334,,672.75,682.25,693.3333333333334
3021,"Madison Heights, MI",City,MI,1br,673.0833333333334,705.5,,813.1666666666666,824.5,837.6666666666666
3022,"Madison Heights, MI",City,MI,2br,875.9166666666666,918.25,,1058.1666666666667,1073.0833333333333,1090.1666666666667
3023,"Madison Heights, MI",City,MI,3br,1163.5833333333333,1219.6666666666667,,1405.5833333333333,1425.1666666666667,1448.1666666666667
3024,"Madison Heights, MI",City,MI,4br,1262.1666666666667,1322.9166666666667,,1524.5833333333333,1545.8333333333333,1570.6666666666667
3025,"Waxahachie, TX",City,TX,Studio,703.5833333333334,,,747.4166666666666,770.5,769.0
3026,"Waxahachie, TX",City,TX,1br,838.6666666666666,,,890.5833333333334,918.25,916.5
3027,"Waxahachie, TX",City,TX,2br,1041.9166666666667,,,1106.75,1140.9166666666667,1138.6666666666667
3028,"Waxahachie, TX",City,TX,3br,1412.5833333333333,,,1500.25,1546.8333333333333,1544.0
3029,"Waxahachie, TX",City,TX,4br,1799.4166666666667,,,1911.0833333333333,1970.3333333333333,1966.3333333333333
3030,"West Lafayette, IN",City,IN,Studio,644.8333333333334,655.0833333333334,657.9166666666666,660.0833333333334,676.75,682.1666666666666
3031,"West Lafayette, IN",City,IN,1br,711.9166666666666,723.0833333333334,726.0833333333334,728.3333333333334,746.6666666666666,752.8333333333334
3032,"West Lafayette, IN",City,IN,2br,867.3333333333334,880.9166666666666,884.75,887.6666666666666,909.9166666666666,917.1666666666666
3033,"West Lafayette, IN",City,IN,3br,1188.0,1206.8333333333333,1212.0,1215.8333333333333,1246.5,1256.3333333333333
3034,"West Lafayette, IN",City,IN,4br,1477.5,1501.0,1507.3333333333333,1512.3333333333333,1550.25,1562.8333333333333
3035,"LaGrange, GA",City,GA,Studio,614.5,599.5,618.0,,634.25,634.1666666666666
3036,"LaGrange, GA",City,GA,1br,644.5833333333334,628.8333333333334,648.0833333333334,,665.1666666666666,665.3333333333334
3037,"LaGrange, GA",City,GA,2br,744.5,726.25,748.6666666666666,,768.5,768.6666666666666
3038,"LaGrange, GA",City,GA,3br,977.0833333333334,953.5,983.0,,1008.9166666666666,1008.8333333333334
3039,"LaGrange, GA",City,GA,4br,1201.0833333333333,1171.9166666666667,1207.9166666666667,,1239.9166666666667,1240.0
3040,"Aiken, SC",City,SC,Studio,585.5,,,,628.6666666666666,634.1666666666666
3041,"Aiken, SC",City,SC,1br,643.9166666666666,,,,691.25,697.3333333333334
3042,"Aiken, SC",City,SC,2br,775.6666666666666,,,,832.6666666666666,839.8333333333334
3043,"Aiken, SC",City,SC,3br,1055.1666666666667,,,,1132.75,1142.6666666666667
3044,"Aiken, SC",City,SC,4br,1366.8333333333333,,,,1467.3333333333333,1480.0
3045,"Los Gatos, CA",City,CA,Studio,1696.9166666666667,,,1673.8333333333333,1702.6666666666667,1734.3333333333333
3046,"Los Gatos, CA",City,CA,1br,1995.75,,,1968.4166666666667,2002.4166666666667,2039.5
3047,"Los Gatos, CA",City,CA,2br,2511.4166666666665,,,2477.0833333333335,2519.8333333333335,2566.6666666666665
3048,"Los Gatos, CA",City,CA,3br,3475.25,,,3427.6666666666665,3486.9166666666665,3551.5
3049,"Los Gatos, CA",City,CA,4br,3999.25,,,3944.5833333333335,4012.5833333333335,4087.0
3050,"Williamsport, PA",City,PA,Studio,,,,,,583.5
3051,"Williamsport, PA",City,PA,1br,,,,,,587.5
